team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playoffGame,win,shot_diff,penalty_diff,shotAttempt_diff,faceOff_diff,xGoalsFor_last3,shotsOnGoalFor_last3,xGoalsAgainst_last3,xGoalsFor_last5,shotsOnGoalFor_last5,xGoalsAgainst_last5,xGoalsFor_last10,shotsOnGoalFor_last10,xGoalsAgainst_last10,xGoalsFor_season,xshotsOnGoalFor_season,xGoalsAgainst_season,xGoalsFor_slope5,xGoalsAgainst_slope5,shotsOnGoalFor_slope5,shotsOnGoalAgainst_slope5
BUF,2022,BUF,2022020365,BUF,COL,HOME,20221201,Team Level,all,0.4621,0.5545,0.4941,3600.0,31.158,3.837,2.61,6.505,0.999,17.1,10.948,3.351,3.737,3.252,28.0,14.0,19.0,61.0,4.0,3.0,0.0,5.0,1.0,15.0,14.0,24.0,38.0,7.0,14.0,30.0,13.0,4.0,6.0,24.0,14.0,4.0,0.656,1.913,1.269,1.0,3.0,0.0,58.539,42.0,40.292,2.0,0.61,0.869,0.869,3.579,3.461,3.224,31.139,4.467,2.371,6.641,1.002,17.936,10.584,4.347,4.566,4.446,34.0,9.0,6.0,49.0,6.0,4.0,2.0,8.0,0.0,16.0,9.0,28.0,37.0,8.0,16.0,38.0,10.0,5.0,5.0,33.0,5.0,5.0,0.725,0.639,3.103,0.0,1.0,5.0,50.48,43.0,44.232,1.0,0.576,1.283,1.283,3.76,3.833,3.796,0,0,-6.0,-1.0,12.0,-8.0,4.073333333333333,33.0,4.412,4.268000000000001,33.8,3.9463999999999997,3.6891000000000007,33.1,4.0775,3.5274782608695654,32.34782608695652,3.58495652173913,-0.15170000000000036,0.4464999999999996,-1.500000000000003,-0.5000000000000022
BUF,2022,BUF,2022020395,BUF,SJS,HOME,20221204,Team Level,all,0.6837,0.5849,0.5854,3600.0,36.59,5.0,2.633,7.904,1.17,18.294,13.0,4.557,4.923,4.496,38.0,10.0,14.0,62.0,6.0,4.0,0.0,8.0,0.0,12.0,18.0,32.0,42.0,2.0,4.0,25.0,9.0,4.0,2.0,27.0,14.0,7.0,1.0,1.652,2.348,2.0,3.0,1.0,63.31,48.0,48.668,1.0,0.574,1.119,1.119,4.455,4.422,4.256,25.159,2.313,1.537,5.511,0.784,13.59,10.266,2.294,2.343,2.324,29.0,5.0,10.0,44.0,3.0,1.0,1.0,6.0,0.0,9.0,15.0,26.0,31.0,4.0,8.0,33.0,19.0,5.0,5.0,25.0,6.0,3.0,0.712,0.657,0.944,0.0,2.0,1.0,43.33,34.0,33.535,2.0,0.325,0.111,0.111,2.527,2.562,2.547,0,1,9.0,-2.0,18.0,-8.0,4.733333333333333,34.333333333333336,3.8626666666666662,4.1812,33.8,3.8528,3.8409000000000004,33.4,3.9102000000000006,3.5888333333333335,32.583333333333336,3.5319583333333333,0.3444999999999996,-0.22980000000000025,0.5999999999999959,-2.400000000000005
BUF,2022,BUF,2022020412,BUF,CBJ,AWAY,20221207,Team Level,all,0.4751,0.5,0.4722,3600.0,25.773,2.779,1.594,5.304,0.739,13.103,10.48,2.776,2.96,2.957,30.0,4.0,14.0,48.0,9.0,0.0,0.0,3.0,1.0,10.0,11.0,21.0,25.0,4.0,6.0,21.0,8.0,3.0,4.0,24.0,7.0,3.0,0.497,0.76,1.522,2.0,4.0,3.0,56.25,34.0,38.269,0.0,0.366,0.0,0.0,3.145,3.361,3.357,27.318,3.07,1.981,6.077,1.071,14.474,11.326,3.02,2.823,2.777,24.0,14.0,10.0,48.0,4.0,3.0,0.0,8.0,1.0,6.0,16.0,20.0,34.0,6.0,12.0,31.0,25.0,7.0,5.0,22.0,14.0,2.0,0.797,1.69,0.583,3.0,1.0,0.0,42.485,38.0,34.358,3.0,0.434,0.238,0.238,3.266,3.009,2.961,0,1,6.0,-2.0,0.0,-10.0,3.872,32.0,3.2833333333333328,3.9998000000000005,33.4,3.7237999999999998,3.7984999999999998,33.3,3.929299999999999,3.5564400000000003,32.48,3.51348,-0.0845000000000001,-0.42770000000000075,-0.7000000000000005,-3.6000000000000028
BUF,2022,BUF,2022020426,BUF,PIT,HOME,20221209,Team Level,all,0.3404,0.4615,0.4625,3696.0,27.405,2.365,1.699,6.478,0.859,15.181,10.418,2.348,2.281,2.265,31.0,6.0,11.0,48.0,3.0,0.0,0.0,3.0,0.0,14.0,17.0,28.0,34.0,6.0,15.0,19.0,13.0,8.0,6.0,28.0,7.0,2.0,1.175,0.732,0.457,0.0,2.0,1.0,46.973,37.0,36.12,2.0,0.358,0.0,0.0,2.722,2.627,2.609,32.257,4.583,2.173,6.926,1.047,16.76,11.511,3.935,4.693,4.042,33.0,10.0,13.0,56.0,4.0,2.0,1.0,7.0,1.0,13.0,16.0,29.0,39.0,5.0,10.0,32.0,19.0,11.0,6.0,30.0,6.0,7.0,0.681,0.768,3.133,1.0,1.0,2.0,57.183,43.0,43.944,1.0,0.547,0.784,0.784,4.345,4.459,4.127,0,0,-2.0,1.0,-8.0,-13.0,3.3813333333333335,33.0,3.3219999999999996,3.8688000000000002,32.8,3.8482,3.7657000000000003,33.2,3.9178000000000006,3.5106153846153845,32.42307692307692,3.5546153846153845,-0.7054000000000008,-0.1847000000000001,-1.0000000000000029,0.5999999999999976
BUF,2022,BUF,2022020437,BUF,PIT,AWAY,20221210,Team Level,all,0.3794,0.5691,0.5354,3600.0,37.114,2.985,2.566,8.441,1.28,21.703,16.025,2.738,2.962,2.716,38.0,15.0,17.0,70.0,1.0,4.0,0.0,7.0,2.0,20.0,19.0,37.0,52.0,3.0,6.0,23.0,38.0,2.0,7.0,43.0,8.0,2.0,1.176,1.098,0.711,0.0,1.0,0.0,66.87,53.0,51.161,3.0,0.579,0.595,0.595,2.969,2.947,2.811,31.559,4.883,2.499,7.188,1.223,17.7,12.506,4.273,4.923,4.31,31.0,15.0,7.0,53.0,3.0,7.0,1.0,5.0,3.0,14.0,14.0,28.0,43.0,3.0,6.0,28.0,43.0,9.0,8.0,30.0,6.0,10.0,1.156,0.779,2.948,2.0,0.0,1.0,55.89,46.0,47.737,3.0,0.549,1.777,1.777,3.655,3.684,3.423,0,0,7.0,0.0,17.0,-5.0,2.7096666666666667,33.0,4.178666666666666,3.3932,33.0,3.8632,3.7372,34.0,3.8156999999999996,3.491148148148148,32.629629629629626,3.6038148148148146,-0.43389999999999984,0.3101999999999999,1.2999999999999956,-0.2000000000000043
BUF,2022,BUF,2022020457,BUF,LAK,HOME,20221213,Team Level,all,0.6396,0.5378,0.4667,3600.0,30.927,2.548,2.117,7.398,1.0,17.123,11.814,2.478,2.517,2.447,31.0,11.0,22.0,64.0,6.0,3.0,1.0,9.0,2.0,10.0,12.0,25.0,36.0,3.0,6.0,35.0,12.0,7.0,3.0,31.0,9.0,2.0,0.921,1.15,0.477,1.0,4.0,1.0,64.2,42.0,41.935,2.0,0.459,0.506,0.506,2.501,2.468,2.446,33.179,1.436,2.302,8.326,1.065,20.764,14.107,1.415,1.482,1.46,40.0,8.0,7.0,55.0,0.0,0.0,0.0,13.0,1.0,22.0,12.0,40.0,48.0,6.0,12.0,35.0,19.0,7.0,8.0,43.0,5.0,0.0,0.945,0.491,0.0,0.0,0.0,0.0,55.191,48.0,48.575,4.0,0.498,0.0,0.0,1.934,1.99,1.963,0,1,-9.0,-3.0,9.0,0.0,2.6326666666666667,33.333333333333336,3.633999999999999,3.1353999999999997,33.6,3.257,3.7017,33.7,3.6016999999999997,3.4574642857142854,32.57142857142857,3.526392857142857,-0.4698000000000004,0.00589999999999991,-0.6000000000000042,2.8999999999999986
BUF,2022,BUF,2022020479,BUF,COL,AWAY,20221215,Team Level,all,0.4478,0.2783,0.3182,3600.0,19.76,3.503,1.164,4.07,0.811,10.15,8.302,3.446,3.642,3.583,21.0,7.0,4.0,32.0,4.0,1.0,1.0,3.0,3.0,6.0,11.0,17.0,24.0,2.0,4.0,21.0,10.0,8.0,3.0,17.0,6.0,5.0,0.457,0.614,2.432,0.0,1.0,3.0,35.937,28.0,31.133,1.0,0.256,0.899,0.899,2.861,3.023,2.972,42.113,4.319,3.145,9.456,1.392,26.118,15.569,4.022,4.016,3.736,41.0,19.0,23.0,83.0,2.0,5.0,0.0,14.0,1.0,20.0,18.0,39.0,58.0,1.0,2.0,48.0,24.0,9.0,5.0,49.0,7.0,4.0,1.993,1.034,1.293,0.0,2.0,0.0,74.954,60.0,55.154,2.0,0.699,1.171,1.171,3.847,3.575,3.426,0,1,-20.0,1.0,-51.0,-27.0,3.012,30.0,3.5459999999999994,2.836,30.2,3.6582,3.5086000000000004,32.0,3.7555,3.4590344827586206,32.172413793103445,3.553724137931034,0.1630999999999996,-0.06490000000000032,-1.8000000000000047,4.099999999999999
BUF,2022,BUF,2022020492,BUF,ARI,AWAY,20221217,Team Level,all,0.5852,0.5462,0.5543,3600.0,37.178,4.811,2.933,8.296,1.202,20.419,13.34,4.742,4.896,4.826,43.0,8.0,14.0,65.0,5.0,5.0,1.0,12.0,1.0,14.0,14.0,38.0,46.0,5.0,10.0,28.0,17.0,10.0,5.0,41.0,6.0,4.0,1.249,0.73,2.832,1.0,0.0,4.0,66.422,51.0,52.026,2.0,0.7,1.055,1.055,4.456,4.557,4.49,29.261,3.41,2.506,6.359,0.925,17.758,10.042,3.24,3.348,3.179,31.0,10.0,13.0,54.0,2.0,2.0,0.0,5.0,0.0,22.0,10.0,29.0,39.0,5.0,10.0,31.0,28.0,6.0,15.0,24.0,14.0,3.0,1.027,1.683,0.701,1.0,1.0,0.0,52.831,41.0,40.619,7.0,0.575,0.369,0.369,3.616,3.562,3.365,0,1,12.0,0.0,11.0,-3.0,3.6206666666666667,31.666666666666668,3.0549999999999997,3.2424,32.8,3.7262,3.6210999999999998,33.1,3.725,3.5041,32.53333333333333,3.5489333333333333,0.5409999999999997,-0.2910000000000005,0.6999999999999983,0.599999999999992
BUF,2022,BUF,2022020507,BUF,VGK,AWAY,20221219,Team Level,all,0.3136,0.3846,0.3871,3600.0,23.693,2.267,1.425,5.751,0.847,14.664,11.046,2.141,2.379,2.251,18.0,18.0,9.0,45.0,3.0,0.0,0.0,7.0,3.0,14.0,9.0,15.0,33.0,4.0,6.0,32.0,16.0,13.0,10.0,33.0,1.0,2.0,0.951,0.105,1.211,3.0,0.0,0.0,50.628,36.0,39.528,3.0,0.293,0.0,0.0,2.56,2.699,2.561,41.867,4.961,3.305,9.3,1.41,23.172,14.852,4.657,4.68,4.393,43.0,14.0,15.0,72.0,2.0,4.0,0.0,15.0,1.0,18.0,17.0,41.0,55.0,1.0,2.0,40.0,13.0,11.0,6.0,37.0,13.0,7.0,1.161,1.659,2.141,1.0,1.0,0.0,66.11,57.0,52.937,2.0,0.733,1.304,1.304,4.39,4.165,4.019,0,1,-25.0,3.0,-27.0,-8.0,3.5269999999999997,27.333333333333332,4.2299999999999995,3.2228000000000003,30.2,3.8018,3.5458,31.5,3.825,3.464193548387097,32.064516129032256,3.594483870967742,0.0827,0.21299999999999997,-2.8000000000000007,1.4999999999999947
BUF,2022,BUF,2022020563,BUF,DET,HOME,20221229,Team Level,all,0.5375,0.5648,0.5294,3600.0,33.436,4.555,2.343,7.647,1.127,17.238,12.09,4.441,4.577,4.464,35.0,10.0,16.0,61.0,6.0,1.0,0.0,6.0,2.0,14.0,16.0,29.0,39.0,3.0,6.0,34.0,9.0,8.0,4.0,27.0,13.0,5.0,0.866,1.678,2.01,0.0,2.0,4.0,63.356,45.0,45.826,1.0,0.514,0.297,0.297,4.772,4.785,4.681,30.305,3.919,2.086,6.933,0.878,15.832,10.353,3.659,3.91,3.65,31.0,9.0,7.0,47.0,3.0,5.0,1.0,8.0,1.0,11.0,12.0,28.0,37.0,5.0,10.0,29.0,15.0,5.0,3.0,26.0,9.0,5.0,0.746,1.041,2.133,1.0,1.0,1.0,45.223,40.0,39.315,2.0,0.511,1.869,1.869,2.561,2.556,2.398,0,1,4.0,-2.0,14.0,5.0,3.8776666666666664,32.0,4.096666666666667,3.5367999999999995,29.6,3.6090000000000004,3.465,31.3,3.7360999999999995,3.49828125,32.15625,3.604625,0.27779999999999977,0.5608000000000004,0.4999999999999974,-1.6000000000000034
BUF,2022,BUF,2022020578,BUF,BOS,AWAY,20221231,Team Level,all,0.2519,0.3853,0.375,3833.0,22.437,1.797,1.582,4.37,0.666,11.724,9.86,1.795,1.888,1.886,25.0,5.0,12.0,42.0,4.0,0.0,0.0,5.0,0.0,8.0,13.0,21.0,26.0,6.0,17.0,28.0,27.0,4.0,14.0,20.0,9.0,1.0,0.379,1.201,0.217,1.0,2.0,1.0,43.794,30.0,31.103,4.0,0.366,0.0,0.0,2.163,2.268,2.265,37.316,5.337,3.077,7.714,1.192,19.536,13.144,5.099,5.188,4.957,40.0,10.0,17.0,67.0,3.0,3.0,0.0,7.0,0.0,18.0,19.0,37.0,47.0,4.0,11.0,35.0,30.0,9.0,9.0,19.0,27.0,4.0,0.792,3.589,0.957,1.0,2.0,0.0,64.972,50.0,48.879,3.0,0.72,0.521,0.521,5.536,5.399,5.223,0,1,-15.0,2.0,-25.0,-7.0,2.8729999999999998,26.0,4.739,3.3866,28.4,4.389200000000001,3.261,31.0,3.8231,3.446727272727273,31.939393939393938,3.657121212121212,-0.36680000000000046,0.2544999999999996,-2.5363873856492198e-15,-0.20000000000000384
BUF,2022,BUF,2022020592,BUF,OTT,AWAY,20230101,Team Level,all,0.468,0.5868,0.5521,3600.0,38.652,3.442,2.554,8.333,1.189,20.967,16.514,3.391,3.464,3.412,34.0,19.0,18.0,71.0,1.0,2.0,0.0,8.0,1.0,21.0,20.0,33.0,52.0,1.0,2.0,30.0,18.0,3.0,6.0,37.0,13.0,3.0,1.071,1.382,0.989,0.0,0.0,1.0,69.646,53.0,51.449,2.0,0.544,0.307,0.307,3.679,3.702,3.678,32.056,3.913,2.251,7.13,0.994,17.018,11.694,3.87,3.904,3.862,33.0,10.0,7.0,50.0,3.0,0.0,0.0,10.0,1.0,11.0,18.0,30.0,40.0,3.0,6.0,28.0,33.0,4.0,5.0,29.0,9.0,5.0,0.89,1.131,1.892,0.0,0.0,3.0,50.972,43.0,44.271,4.0,0.477,0.0,0.0,4.39,4.378,4.329,0,0,1.0,-2.0,21.0,2.0,3.264666666666667,31.333333333333332,4.389666666666667,3.3744,31.0,4.308000000000001,3.1052,30.6,3.9830999999999994,3.4465882352941177,32.0,3.6646470588235296,-0.3208000000000007,0.13819999999999952,-1.1000000000000045,0.09999999999999722
BUF,2022,BUF,2022020599,BUF,WSH,AWAY,20230103,Team Level,all,0.4149,0.4818,0.4471,3780.0,27.279,2.544,1.856,6.396,0.906,14.951,11.346,2.473,2.653,2.58,29.0,9.0,15.0,53.0,5.0,3.0,0.0,6.0,1.0,15.0,8.0,24.0,33.0,1.0,2.0,19.0,21.0,5.0,8.0,28.0,8.0,2.0,0.883,0.921,0.74,1.0,2.0,2.0,55.732,38.0,39.963,3.0,0.424,0.299,0.299,2.67,2.793,2.736,34.238,3.587,2.221,8.313,1.12,18.621,13.138,3.477,3.405,3.298,32.0,15.0,10.0,57.0,4.0,3.0,1.0,9.0,2.0,21.0,8.0,28.0,43.0,3.0,6.0,43.0,39.0,4.0,12.0,33.0,11.0,3.0,1.226,1.473,0.887,2.0,1.0,1.0,54.161,47.0,44.901,7.0,0.479,0.887,0.887,3.178,3.023,2.924,0,1,-3.0,-2.0,-4.0,-24.0,2.594333333333333,29.333333333333332,4.279,2.921,28.2,4.343400000000001,3.0817,30.5,4.0348,3.4208,31.914285714285715,3.6624285714285714,-0.05589999999999978,-0.2754000000000005,2.099999999999998,-2.0000000000000044
BUF,2022,BUF,2022020631,BUF,MIN,HOME,20230107,Team Level,all,0.3778,0.5289,0.4752,3881.0,33.844,2.447,2.119,7.826,1.154,19.611,14.842,2.406,2.369,2.329,37.0,11.0,16.0,64.0,6.0,3.0,0.0,8.0,0.0,14.0,17.0,31.0,42.0,4.0,8.0,29.0,7.0,5.0,2.0,41.0,6.0,1.0,1.553,0.673,0.221,5.0,1.0,0.0,62.383,48.0,47.071,1.0,0.45,0.261,0.261,2.636,2.554,2.516,38.881,4.03,2.302,8.468,1.232,20.239,16.73,3.963,4.093,4.025,44.0,9.0,4.0,57.0,5.0,1.0,1.0,13.0,1.0,14.0,19.0,39.0,48.0,3.0,6.0,31.0,21.0,5.0,0.0,39.0,10.0,4.0,1.113,1.109,1.807,0.0,2.0,3.0,57.535,53.0,53.384,0.0,0.542,0.29,0.29,4.282,4.341,4.285,0,1,-7.0,1.0,7.0,-2.0,2.811,33.333333333333336,3.8433333333333337,2.957,32.0,4.1572000000000005,3.0898999999999996,31.1,3.9795000000000003,3.39375,32.05555555555556,3.672638888888889,-0.3469000000000005,-0.1528000000000003,0.7999999999999954,1.7999999999999987
BUF,2022,BUF,2022020990,BUF,PHI,HOME,20230109,Team Level,all,0.5112,0.4248,0.4396,3600.0,29.65,2.988,2.221,7.252,1.016,15.266,11.257,2.884,2.671,2.579,28.0,12.0,8.0,48.0,0.0,7.0,0.0,4.0,2.0,11.0,16.0,28.0,40.0,4.0,8.0,25.0,8.0,4.0,7.0,28.0,8.0,4.0,0.983,1.093,0.911,0.0,0.0,0.0,41.672,40.0,35.537,4.0,0.465,0.968,0.968,2.484,2.229,2.204,37.074,2.857,2.54,8.817,1.225,20.458,15.104,2.748,3.214,3.092,38.0,13.0,14.0,65.0,4.0,5.0,1.0,5.0,2.0,14.0,21.0,34.0,47.0,2.0,4.0,28.0,16.0,4.0,3.0,39.0,8.0,4.0,0.895,0.952,1.009,1.0,2.0,1.0,74.098,51.0,56.51,1.0,0.55,0.969,0.969,2.437,2.725,2.701,0,0,-10.0,2.0,-17.0,-3.0,2.659666666666667,31.333333333333332,3.4913333333333334,2.6436,30.6,3.9448,3.0902,30.1,3.7769000000000004,3.3827837837837835,31.945945945945947,3.650594594594595,0.1386999999999999,-0.4843000000000005,0.8999999999999971,0.6999999999999972
BUF,2022,BUF,2022020651,BUF,SEA,HOME,20230110,Team Level,all,0.5675,0.6364,0.6098,3600.0,37.131,4.348,2.703,8.464,1.171,20.586,12.728,4.031,4.224,3.913,35.0,15.0,13.0,63.0,3.0,6.0,1.0,7.0,1.0,17.0,16.0,32.0,47.0,2.0,4.0,29.0,16.0,4.0,4.0,32.0,12.0,6.0,1.098,1.383,1.867,1.0,1.0,1.0,61.003,50.0,48.747,3.0,0.604,1.67,1.67,3.282,3.174,3.087,24.101,3.313,1.585,4.92,0.754,12.059,9.369,3.184,3.476,3.336,22.0,10.0,4.0,36.0,4.0,2.0,1.0,5.0,1.0,9.0,11.0,18.0,28.0,5.0,10.0,36.0,21.0,8.0,1.0,17.0,12.0,3.0,0.692,1.523,1.098,0.0,3.0,1.0,37.375,32.0,33.134,1.0,0.342,0.369,0.369,3.286,3.432,3.391,0,0,13.0,-3.0,27.0,-7.0,3.2610000000000006,33.333333333333336,3.4000000000000004,3.1537999999999995,32.6,3.54,3.2702,30.5,3.9646,3.408184210526316,32.026315789473685,3.6417105263157894,0.2255999999999995,-0.19300000000000028,0.09999999999999618,-1.600000000000006
BUF,2022,BUF,2022020668,BUF,WPG,HOME,20230112,Team Level,all,0.5776,0.6525,0.6279,3600.0,39.123,4.217,2.899,9.054,1.315,22.175,14.34,3.946,4.041,3.778,41.0,13.0,23.0,77.0,2.0,7.0,0.0,8.0,0.0,22.0,15.0,39.0,52.0,3.0,6.0,30.0,9.0,4.0,2.0,36.0,14.0,4.0,1.387,1.726,1.105,1.0,1.0,0.0,73.465,54.0,51.259,0.0,0.637,1.152,1.152,3.702,3.526,3.386,22.956,3.084,1.567,4.546,0.769,12.382,9.652,2.957,3.229,3.094,27.0,5.0,9.0,41.0,4.0,0.0,0.0,6.0,1.0,10.0,11.0,23.0,28.0,5.0,10.0,32.0,19.0,7.0,7.0,20.0,8.0,4.0,0.495,0.917,1.672,2.0,0.0,2.0,43.856,32.0,34.112,3.0,0.327,0.0,0.0,3.412,3.579,3.424,0,0,14.0,-2.0,36.0,-2.0,3.8509999999999995,34.666666666666664,3.084666666666667,3.3087999999999993,34.0,3.3742000000000005,3.3415999999999997,32.5,3.8411,3.428923076923077,32.256410256410255,3.6274102564102564,0.5246999999999997,-0.17230000000000026,2.1999999999999926,-3.2000000000000055
BUF,2022,BUF,2022020686,BUF,NSH,AWAY,20230114,Team Level,all,0.6094,0.4651,0.495,3600.0,37.094,5.664,2.471,7.391,1.112,18.782,14.58,4.873,5.923,5.124,33.0,17.0,10.0,60.0,5.0,2.0,0.0,11.0,4.0,10.0,18.0,28.0,45.0,3.0,6.0,29.0,14.0,12.0,5.0,32.0,11.0,7.0,1.131,1.337,3.196,0.0,2.0,3.0,63.777,50.0,53.116,2.0,0.549,0.498,0.498,5.716,5.964,5.189,35.957,3.631,2.812,7.963,1.195,22.536,12.863,2.895,3.465,2.735,41.0,10.0,18.0,69.0,3.0,3.0,0.0,11.0,0.0,18.0,16.0,38.0,48.0,4.0,8.0,34.0,36.0,5.0,8.0,34.0,13.0,4.0,1.236,1.393,1.001,3.0,0.0,0.0,65.264,51.0,48.636,4.0,0.644,0.778,0.778,3.497,3.353,2.694,0,1,-8.0,-1.0,-9.0,-5.0,4.742999999999999,36.333333333333336,3.3426666666666667,3.9328000000000003,34.8,3.383,3.4269,31.5,3.8632000000000004,3.4848,32.275,3.6275,0.7662999999999993,-0.05710000000000079,0.4999999999999956,-1.7000000000000037
BUF,2022,BUF,2022020694,BUF,FLA,HOME,20230116,Team Level,all,0.382,0.5,0.4875,3600.0,27.611,2.327,1.723,6.397,0.895,15.244,12.413,2.223,2.151,2.056,29.0,10.0,16.0,55.0,1.0,2.0,0.0,6.0,1.0,14.0,15.0,28.0,38.0,4.0,8.0,29.0,13.0,10.0,10.0,27.0,12.0,0.0,0.912,1.415,0.0,1.0,0.0,0.0,50.073,39.0,35.59,3.0,0.359,0.362,0.362,2.324,2.133,2.054,30.501,3.764,1.937,7.185,0.936,15.192,11.986,3.667,3.956,3.851,34.0,7.0,14.0,55.0,4.0,4.0,1.0,9.0,2.0,10.0,12.0,30.0,37.0,4.0,8.0,34.0,27.0,3.0,3.0,28.0,7.0,6.0,0.725,0.877,2.162,1.0,1.0,2.0,59.798,41.0,44.385,1.0,0.454,0.759,0.759,3.459,3.612,3.581,0,0,-5.0,0.0,0.0,-5.0,4.069333333333334,34.333333333333336,3.493,3.9088000000000003,33.2,3.3298,3.432899999999999,32.6,3.7435,3.456560975609756,32.19512195121951,3.630829268292683,-0.0006000000000002344,0.21319999999999975,-5.46352951224316e-15,1.099999999999997
BUF,2022,BUF,2022020709,BUF,CHI,AWAY,20230117,Team Level,all,0.5376,0.5385,0.5667,3744.0,37.653,3.292,2.685,9.013,1.152,19.765,15.094,3.264,3.522,3.492,33.0,18.0,12.0,63.0,3.0,1.0,0.0,7.0,2.0,21.0,17.0,30.0,48.0,0.0,0.0,18.0,13.0,11.0,5.0,37.0,11.0,3.0,1.026,1.514,0.752,0.0,2.0,1.0,67.534,51.0,54.444,1.0,0.583,0.218,0.218,3.657,3.905,3.878,28.518,2.832,2.032,6.279,0.854,15.797,11.207,2.768,2.672,2.613,26.0,13.0,15.0,54.0,4.0,2.0,0.0,1.0,0.0,17.0,15.0,22.0,35.0,2.0,4.0,25.0,28.0,13.0,12.0,27.0,9.0,3.0,0.769,1.176,0.886,2.0,2.0,0.0,50.459,39.0,36.492,8.0,0.44,0.55,0.55,2.721,2.584,2.552,0,0,7.0,-2.0,9.0,-7.0,3.7609999999999997,31.666666666666668,3.4090000000000003,3.9696,34.2,3.3247999999999998,3.3066000000000004,32.4,3.6348,3.452642857142857,32.214285714285715,3.611809523809524,-0.4002000000000007,-0.02820000000000066,-1.6000000000000063,1.4999999999999976
BUF,2022,BUF,2022020722,BUF,NYI,HOME,20230119,Team Level,all,0.6203,0.6449,0.61,3612.0,44.938,4.433,3.394,10.139,1.476,24.357,17.2,4.258,4.208,4.039,45.0,16.0,28.0,89.0,3.0,5.0,0.0,16.0,0.0,15.0,22.0,42.0,58.0,1.0,2.0,26.0,9.0,7.0,10.0,46.0,10.0,5.0,1.743,1.271,1.419,1.0,1.0,1.0,84.24,61.0,57.91,3.0,0.726,0.874,0.874,4.285,4.058,3.953,28.454,2.713,1.954,6.497,0.864,15.877,11.096,2.652,2.916,2.85,26.0,13.0,10.0,49.0,2.0,2.0,0.0,9.0,1.0,13.0,12.0,24.0,37.0,3.0,6.0,33.0,24.0,6.0,4.0,27.0,9.0,3.0,0.851,1.088,0.774,0.0,1.0,1.0,52.325,39.0,41.466,2.0,0.418,0.184,0.184,2.947,3.163,3.12,0,1,19.0,-2.0,40.0,-7.0,3.3506666666666667,35.666666666666664,3.1029999999999998,3.9866,36.2,3.2048,3.5702,34.4,3.3724,3.475441860465116,32.51162790697674,3.590906976744186,-0.19400000000000048,-0.15410000000000057,0.799999999999997,-1.7000000000000015
