team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playoffGame,win,shot_diff,penalty_diff,xgoal_diff,shotAttempt_diff,faceOff_diff
COL,2022,COL,2022020278,COL,WSH,AWAY,20221119,Team Level,all,0.6166,0.5242,0.5393,3600.0,34.637,3.613,2.35,7.719,1.223,19.928,13.167,3.5,3.933,3.812,29.0,19.0,17.0,65.0,4.0,1.0,1.0,2.0,0.0,24.0,17.0,25.0,44.0,2.0,4.0,22.0,22.0,9.0,10.0,35.0,9.0,4.0,1.21,1.045,1.358,0.0,1.0,3.0,71.241,48.0,52.492,6.0,0.55,0.263,0.263,3.9,4.223,4.103,30.432,2.247,1.667,7.93,1.008,16.187,11.962,2.153,2.116,2.026,32.0,9.0,18.0,59.0,0.0,1.0,0.0,7.0,1.0,18.0,14.0,32.0,41.0,3.0,6.0,32.0,23.0,16.0,6.0,33.0,6.0,2.0,0.917,0.755,0.575,0.0,0.0,0.0,54.756,41.0,38.138,3.0,0.355,0.341,0.341,2.262,2.124,2.078,0,1,-3.0,-1.0,1.366,6.0,-10.0
COL,2022,COL,2022020317,COL,VAN,HOME,20221123,Team Level,all,0.6171,0.6226,0.6125,3600.0,34.089,3.236,2.496,7.414,1.163,21.483,13.209,3.175,3.169,3.109,36.0,13.0,17.0,66.0,3.0,1.0,1.0,13.0,1.0,12.0,19.0,33.0,46.0,5.0,10.0,34.0,12.0,6.0,6.0,37.0,11.0,1.0,1.405,1.496,0.334,0.0,2.0,1.0,64.56,49.0,47.931,3.0,0.602,0.334,0.334,3.504,3.425,3.369,21.704,2.008,1.474,4.419,0.699,12.85,9.551,2.002,2.068,2.062,25.0,6.0,9.0,40.0,4.0,0.0,0.0,5.0,2.0,6.0,14.0,21.0,27.0,5.0,12.0,38.0,12.0,8.0,4.0,22.0,8.0,1.0,0.477,0.853,0.677,1.0,3.0,0.0,40.645,31.0,31.5,2.0,0.328,0.0,0.0,2.336,2.406,2.396,0,0,11.0,0.0,1.2280000000000002,26.0,-4.0
COL,2022,COL,2022020339,COL,DAL,HOME,20221126,Team Level,all,0.5575,0.4505,0.4545,3600.0,29.314,3.234,2.083,6.832,0.975,15.756,11.12,3.127,3.283,3.175,36.0,4.0,10.0,50.0,4.0,4.0,3.0,6.0,1.0,12.0,13.0,32.0,36.0,5.0,13.0,28.0,36.0,5.0,4.0,27.0,10.0,3.0,0.969,1.155,1.109,0.0,1.0,3.0,52.838,40.0,41.415,3.0,0.448,1.256,1.256,2.426,2.452,2.409,33.99,2.567,2.785,7.91,1.147,20.067,13.524,2.485,2.554,2.473,42.0,6.0,13.0,61.0,1.0,3.0,0.0,11.0,2.0,20.0,11.0,41.0,47.0,4.0,11.0,48.0,33.0,2.0,8.0,42.0,4.0,2.0,0.798,0.519,1.25,0.0,0.0,1.0,58.747,48.0,46.739,4.0,0.664,0.23,0.23,3.001,2.987,2.884,0,1,-6.0,1.0,0.6669999999999998,-11.0,-20.0
COL,2022,COL,2022020357,COL,WPG,AWAY,20221129,Team Level,all,0.5149,0.5784,0.575,3600.0,32.891,2.591,2.268,7.334,1.011,19.008,13.789,2.48,2.562,2.454,40.0,6.0,13.0,59.0,0.0,3.0,0.0,5.0,0.0,16.0,22.0,40.0,46.0,3.0,6.0,17.0,19.0,7.0,3.0,34.0,9.0,3.0,0.839,1.096,0.655,0.0,0.0,0.0,56.451,46.0,44.836,2.0,0.491,0.655,0.655,2.426,2.408,2.35,23.782,2.441,1.765,4.915,0.797,14.295,9.787,2.249,2.464,2.272,23.0,11.0,9.0,43.0,5.0,2.0,0.0,3.0,0.0,10.0,14.0,18.0,29.0,4.0,8.0,29.0,18.0,11.0,7.0,24.0,6.0,4.0,0.764,0.707,0.97,2.0,2.0,1.0,45.374,34.0,35.005,6.0,0.38,0.552,0.552,2.27,2.297,2.222,0,0,17.0,-1.0,0.15000000000000036,16.0,-12.0
COL,2022,COL,2022020365,COL,BUF,AWAY,20221201,Team Level,all,0.5379,0.4455,0.5059,3600.0,31.139,4.467,2.371,6.641,1.002,17.936,10.584,4.347,4.566,4.446,34.0,9.0,6.0,49.0,6.0,4.0,2.0,8.0,0.0,16.0,9.0,28.0,37.0,8.0,16.0,38.0,10.0,5.0,5.0,33.0,5.0,5.0,0.725,0.639,3.103,0.0,1.0,5.0,50.48,43.0,44.232,1.0,0.576,1.283,1.283,3.76,3.833,3.796,31.158,3.837,2.61,6.505,0.999,17.1,10.948,3.351,3.737,3.252,28.0,14.0,19.0,61.0,4.0,3.0,0.0,5.0,1.0,15.0,14.0,24.0,38.0,7.0,14.0,30.0,13.0,4.0,6.0,24.0,14.0,4.0,0.656,1.913,1.269,1.0,3.0,0.0,58.539,42.0,40.292,2.0,0.61,0.869,0.869,3.579,3.461,3.224,0,1,6.0,1.0,0.6299999999999994,-12.0,8.0
COL,2022,COL,2022020380,COL,BOS,AWAY,20221203,Team Level,all,0.3355,0.422,0.3902,3600.0,23.195,2.017,1.682,5.573,0.874,11.958,9.895,1.878,2.011,1.871,25.0,7.0,14.0,46.0,1.0,2.0,0.0,6.0,1.0,12.0,10.0,24.0,31.0,7.0,15.0,24.0,27.0,5.0,11.0,24.0,5.0,3.0,0.516,0.588,0.913,0.0,1.0,0.0,43.843,32.0,31.191,4.0,0.379,0.701,0.701,1.695,1.686,1.663,38.494,3.995,2.82,9.248,1.271,18.712,13.955,3.889,4.025,3.92,40.0,10.0,13.0,63.0,5.0,4.0,2.0,4.0,4.0,16.0,17.0,35.0,45.0,5.0,13.0,40.0,24.0,14.0,7.0,33.0,11.0,6.0,1.002,1.396,1.597,2.0,1.0,2.0,66.482,50.0,51.197,0.0,0.622,0.879,0.914,3.703,3.732,3.689,0,0,-15.0,2.0,-1.9780000000000002,-17.0,-16.0
COL,2022,COL,2022020397,COL,PHI,AWAY,20221205,Team Level,all,0.4952,0.5859,0.5057,3600.0,32.308,3.584,2.317,7.938,1.056,17.253,11.852,3.403,3.636,3.453,32.0,12.0,31.0,75.0,3.0,4.0,0.0,7.0,0.0,16.0,14.0,29.0,41.0,3.0,6.0,24.0,29.0,5.0,5.0,31.0,8.0,5.0,0.748,1.019,1.816,1.0,0.0,2.0,73.775,44.0,43.756,4.0,0.56,0.412,0.412,3.732,3.777,3.624,30.204,3.653,1.904,6.9,1.009,16.469,13.066,3.59,3.662,3.598,34.0,9.0,10.0,53.0,5.0,4.0,2.0,5.0,1.0,12.0,16.0,29.0,38.0,5.0,10.0,23.0,37.0,7.0,12.0,34.0,4.0,5.0,0.889,0.353,2.412,2.0,1.0,2.0,54.715,43.0,43.688,10.0,0.416,0.859,0.859,3.21,3.217,3.188,0,0,-2.0,-2.0,-0.06899999999999995,22.0,1.0
COL,2022,COL,2022020415,COL,BOS,HOME,20221207,Team Level,all,0.3509,0.3838,0.3816,3600.0,20.406,1.211,1.099,5.62,0.736,11.549,8.785,1.2,1.118,1.108,23.0,6.0,9.0,38.0,0.0,2.0,0.0,5.0,1.0,10.0,11.0,23.0,29.0,4.0,11.0,32.0,23.0,8.0,7.0,26.0,1.0,2.0,0.584,0.085,0.542,0.0,0.0,0.0,35.018,29.0,27.156,4.0,0.228,0.404,0.404,1.035,0.962,0.96,32.467,2.24,2.186,7.14,1.014,19.826,14.594,2.197,2.437,2.389,37.0,10.0,14.0,61.0,4.0,1.0,0.0,6.0,4.0,12.0,20.0,33.0,43.0,5.0,13.0,28.0,15.0,5.0,2.0,40.0,6.0,1.0,1.314,0.71,0.217,2.0,2.0,0.0,66.599,47.0,50.757,2.0,0.463,0.217,0.217,2.486,2.707,2.668,0,0,-14.0,-1.0,-1.0290000000000001,-23.0,4.0
COL,2022,COL,2022020442,COL,STL,AWAY,20221211,Team Level,all,0.6463,0.4904,0.4815,3629.0,28.932,2.812,1.858,6.374,0.918,15.074,11.964,2.769,2.909,2.865,31.0,8.0,12.0,51.0,3.0,2.0,1.0,5.0,3.0,13.0,13.0,28.0,36.0,3.0,8.0,24.0,21.0,11.0,7.0,31.0,6.0,2.0,0.985,0.825,1.002,1.0,0.0,2.0,53.036,39.0,40.413,2.0,0.413,0.831,0.831,2.393,2.499,2.485,29.881,1.539,1.801,6.968,0.901,17.476,13.314,1.512,1.48,1.454,32.0,10.0,11.0,53.0,2.0,1.0,0.0,6.0,2.0,21.0,10.0,30.0,40.0,3.0,6.0,36.0,26.0,11.0,6.0,36.0,6.0,0.0,0.873,0.665,0.0,0.0,2.0,0.0,50.745,42.0,40.415,4.0,0.37,0.02,0.02,1.888,1.813,1.782,0,1,-1.0,0.0,1.273,-2.0,-12.0
COL,2022,COL,2022020464,COL,PHI,HOME,20221213,Team Level,all,0.4825,0.5417,0.4848,3600.0,22.444,1.764,1.593,5.729,0.747,12.791,9.376,1.733,1.716,1.686,25.0,7.0,20.0,52.0,3.0,1.0,0.0,8.0,0.0,11.0,9.0,22.0,29.0,2.0,4.0,29.0,20.0,12.0,5.0,26.0,4.0,2.0,0.757,0.549,0.457,0.0,1.0,2.0,50.476,32.0,31.224,1.0,0.333,0.151,0.151,1.946,1.889,1.87,24.228,1.892,1.751,5.27,0.781,14.636,9.67,1.845,1.955,1.905,28.0,6.0,10.0,44.0,2.0,2.0,1.0,6.0,1.0,15.0,8.0,26.0,32.0,3.0,6.0,29.0,29.0,5.0,0.0,26.0,6.0,2.0,0.661,0.637,0.593,1.0,0.0,1.0,44.25,34.0,33.972,0.0,0.394,0.353,0.353,1.934,1.972,1.954,0,1,-3.0,-1.0,-0.1279999999999999,8.0,0.0
COL,2022,COL,2022020479,COL,BUF,HOME,20221215,Team Level,all,0.5522,0.7217,0.6818,3600.0,42.113,4.319,3.145,9.456,1.392,26.118,15.569,4.022,4.016,3.736,41.0,19.0,23.0,83.0,2.0,5.0,0.0,14.0,1.0,20.0,18.0,39.0,58.0,1.0,2.0,48.0,24.0,9.0,5.0,49.0,7.0,4.0,1.993,1.034,1.293,0.0,2.0,0.0,74.954,60.0,55.154,2.0,0.699,1.171,1.171,3.847,3.575,3.426,19.76,3.503,1.164,4.07,0.811,10.15,8.302,3.446,3.642,3.583,21.0,7.0,4.0,32.0,4.0,1.0,1.0,3.0,3.0,6.0,11.0,17.0,24.0,2.0,4.0,21.0,10.0,8.0,3.0,17.0,6.0,5.0,0.457,0.614,2.432,0.0,1.0,3.0,35.937,28.0,31.133,1.0,0.256,0.899,0.899,2.861,3.023,2.972,0,0,20.0,-1.0,0.8159999999999998,51.0,27.0
COL,2022,COL,2022020493,COL,NSH,HOME,20221217,Team Level,all,0.6269,0.5385,0.5556,3600.0,31.447,3.923,2.417,7.113,1.057,18.187,12.303,3.547,3.906,3.53,30.0,15.0,18.0,63.0,3.0,3.0,0.0,7.0,0.0,11.0,21.0,27.0,42.0,2.0,4.0,24.0,17.0,11.0,7.0,32.0,10.0,3.0,1.204,1.231,1.488,1.0,1.0,1.0,63.35,45.0,45.558,4.0,0.546,0.844,0.844,3.626,3.606,3.37,26.332,2.335,1.879,5.955,0.87,14.256,10.705,2.236,2.392,2.289,26.0,10.0,18.0,54.0,1.0,3.0,1.0,6.0,1.0,8.0,17.0,25.0,35.0,3.0,6.0,28.0,27.0,8.0,3.0,30.0,2.0,4.0,0.846,0.324,1.164,0.0,1.0,0.0,53.941,36.0,35.795,2.0,0.409,0.937,0.937,1.807,1.834,1.82,0,1,4.0,-1.0,1.588,9.0,-4.0
COL,2022,COL,2022020520,COL,MTL,HOME,20221221,Team Level,all,0.642,0.6379,0.6538,3711.0,35.643,2.876,2.642,8.228,1.14,21.831,14.281,2.801,2.699,2.629,36.0,15.0,23.0,74.0,2.0,3.0,0.0,8.0,2.0,21.0,15.0,34.0,49.0,1.0,2.0,29.0,26.0,10.0,6.0,40.0,10.0,1.0,1.321,1.334,0.221,0.0,2.0,0.0,69.43,51.0,47.922,3.0,0.554,0.273,0.273,3.157,2.969,2.924,18.638,1.604,1.446,4.442,0.703,10.639,8.166,1.515,1.732,1.635,20.0,7.0,15.0,42.0,1.0,2.0,0.0,6.0,0.0,7.0,11.0,19.0,26.0,2.0,4.0,23.0,24.0,7.0,3.0,21.0,4.0,2.0,0.622,0.488,0.494,0.0,1.0,0.0,45.552,27.0,29.37,2.0,0.311,0.395,0.395,1.52,1.634,1.6,0,1,16.0,-1.0,1.2719999999999998,32.0,6.0
COL,2022,COL,2022020539,COL,NSH,AWAY,20221223,Team Level,all,0.4759,0.5704,0.5455,3857.0,44.085,4.08,3.293,9.499,1.314,23.774,18.041,3.903,4.113,3.933,46.0,14.0,21.0,81.0,3.0,4.0,0.0,15.0,2.0,10.0,26.0,43.0,57.0,3.0,6.0,33.0,26.0,12.0,8.0,42.0,12.0,6.0,1.165,1.3,1.615,0.0,3.0,0.0,79.797,60.0,58.828,4.0,0.732,1.093,1.093,3.719,3.742,3.635,36.803,4.493,2.777,7.814,1.108,19.787,14.021,4.152,4.443,4.103,39.0,11.0,11.0,61.0,2.0,5.0,1.0,8.0,3.0,12.0,20.0,37.0,48.0,4.0,8.0,32.0,27.0,11.0,6.0,31.0,14.0,5.0,1.1,1.771,1.622,0.0,1.0,1.0,61.578,50.0,50.717,3.0,0.611,1.622,1.622,3.482,3.441,3.325,0,1,7.0,-1.0,-0.41300000000000026,20.0,1.0
COL,2022,COL,2022020554,COL,ARI,AWAY,20221227,Team Level,all,0.4999,0.5351,0.5,3600.0,31.146,4.287,2.046,6.899,0.982,17.365,12.421,3.945,4.285,3.943,31.0,13.0,17.0,61.0,3.0,3.0,0.0,7.0,1.0,10.0,20.0,28.0,41.0,3.0,6.0,30.0,27.0,3.0,8.0,29.0,10.0,5.0,1.086,1.255,1.946,1.0,1.0,1.0,58.958,44.0,42.758,1.0,0.471,0.599,0.599,4.159,4.157,3.921,33.13,4.289,2.54,7.1,1.013,17.039,12.02,4.193,4.279,4.183,33.0,11.0,9.0,53.0,6.0,4.0,0.0,7.0,0.0,13.0,14.0,27.0,38.0,1.0,2.0,20.0,22.0,6.0,8.0,26.0,13.0,5.0,0.881,1.639,1.768,3.0,1.0,2.0,54.448,44.0,44.936,5.0,0.554,0.819,0.819,4.023,4.007,3.934,0,0,-2.0,2.0,-0.0019999999999997797,8.0,10.0
COL,2022,COL,2022020585,COL,TOR,HOME,20221231,Team Level,all,0.3993,0.5804,0.5195,3600.0,27.471,2.213,1.965,6.802,0.91,17.038,11.072,2.081,2.058,1.934,28.0,12.0,25.0,65.0,2.0,2.0,0.0,4.0,0.0,15.0,17.0,26.0,38.0,3.0,6.0,21.0,24.0,8.0,5.0,31.0,7.0,2.0,0.934,0.842,0.437,1.0,1.0,0.0,58.617,40.0,36.515,4.0,0.421,0.437,0.437,2.197,2.033,1.968,26.277,3.329,1.897,6.113,0.831,14.772,10.058,3.234,3.516,3.408,32.0,5.0,10.0,47.0,6.0,3.0,0.0,12.0,0.0,6.0,10.0,26.0,31.0,3.0,6.0,30.0,12.0,10.0,8.0,29.0,5.0,3.0,0.621,0.834,1.874,3.0,1.0,2.0,52.311,37.0,40.632,2.0,0.417,0.434,0.434,3.312,3.473,3.457,0,0,-4.0,0.0,-1.116,18.0,-9.0
COL,2022,COL,2022020596,COL,VGK,HOME,20230102,Team Level,all,0.3953,0.51,0.4878,3600.0,28.237,2.47,2.026,6.212,0.92,17.212,11.161,2.408,2.407,2.346,29.0,11.0,11.0,51.0,2.0,1.0,0.0,4.0,1.0,15.0,17.0,27.0,38.0,3.0,9.0,23.0,29.0,7.0,13.0,29.0,10.0,1.0,1.044,1.082,0.344,1.0,1.0,0.0,49.149,40.0,38.757,4.0,0.45,0.344,0.344,2.575,2.5,2.469,30.279,3.778,2.145,6.962,1.0,15.722,12.393,3.63,3.957,3.799,28.0,14.0,7.0,49.0,3.0,6.0,0.0,5.0,1.0,9.0,18.0,25.0,39.0,7.0,17.0,28.0,24.0,10.0,3.0,24.0,15.0,3.0,0.897,1.964,0.918,2.0,1.0,0.0,51.139,42.0,43.79,2.0,0.463,1.237,1.237,3.003,3.141,3.098,0,0,1.0,-4.0,-1.3079999999999998,2.0,-5.0
COL,2022,COL,2022020619,COL,VAN,AWAY,20230105,Team Level,all,0.3415,0.542,0.4653,3600.0,34.235,3.065,2.583,8.147,1.095,18.847,13.263,2.975,3.148,3.057,32.0,15.0,24.0,71.0,2.0,4.0,0.0,9.0,2.0,11.0,19.0,30.0,45.0,6.0,12.0,28.0,24.0,2.0,7.0,36.0,8.0,3.0,1.043,1.018,1.005,1.0,0.0,1.0,72.367,47.0,47.811,3.0,0.64,0.455,0.455,3.25,3.324,3.228,40.095,5.909,3.217,8.707,1.281,21.123,13.762,5.462,5.833,5.387,43.0,11.0,6.0,60.0,4.0,5.0,2.0,13.0,1.0,15.0,16.0,39.0,50.0,5.0,10.0,38.0,29.0,3.0,9.0,32.0,14.0,8.0,1.042,1.682,3.185,0.0,1.0,3.0,59.028,54.0,53.383,5.0,0.743,1.55,1.55,5.102,5.039,4.891,0,0,-11.0,1.0,-2.844,11.0,-10.0
COL,2022,COL,2022020634,COL,EDM,AWAY,20230107,Team Level,all,0.5369,0.5814,0.59,3729.0,42.884,4.273,3.099,10.008,1.45,23.72,16.45,4.198,4.342,4.265,46.0,13.0,16.0,75.0,3.0,7.0,0.0,14.0,4.0,16.0,15.0,43.0,56.0,5.0,10.0,30.0,21.0,4.0,9.0,43.0,11.0,5.0,1.29,1.173,1.81,1.0,2.0,0.0,74.766,59.0,58.611,4.0,0.705,1.28,1.28,3.698,3.744,3.693,29.904,3.686,2.257,6.1,0.958,16.278,11.721,3.54,3.664,3.519,30.0,11.0,13.0,54.0,2.0,3.0,1.0,7.0,0.0,14.0,15.0,28.0,39.0,5.0,10.0,36.0,24.0,7.0,10.0,23.0,15.0,3.0,0.658,1.827,1.201,0.0,1.0,1.0,53.72,41.0,40.991,7.0,0.547,0.95,0.95,3.282,3.256,3.151,0,1,16.0,0.0,0.5869999999999997,21.0,-6.0
COL,2022,COL,2022020656,COL,FLA,HOME,20230110,Team Level,all,0.3852,0.48,0.4583,3600.0,30.288,2.566,2.245,6.655,1.064,18.917,12.553,2.514,2.429,2.379,31.0,13.0,16.0,60.0,4.0,2.0,0.0,7.0,1.0,16.0,14.0,27.0,40.0,5.0,13.0,30.0,22.0,4.0,12.0,31.0,13.0,0.0,1.018,1.547,0.0,3.0,1.0,0.0,55.165,44.0,40.924,5.0,0.488,0.335,0.335,2.719,2.57,2.52,38.982,4.096,2.613,8.185,1.3,19.858,15.947,4.024,4.353,4.276,38.0,14.0,13.0,65.0,5.0,5.0,2.0,11.0,2.0,10.0,19.0,33.0,47.0,6.0,15.0,37.0,29.0,8.0,7.0,41.0,7.0,4.0,0.999,0.9,2.197,2.0,0.0,3.0,71.836,52.0,56.73,2.0,0.594,1.501,1.501,3.189,3.395,3.374,0,0,-7.0,-1.0,-1.5300000000000002,-5.0,-7.0
COL,2022,COL,2022020671,COL,CHI,AWAY,20230112,Team Level,all,0.5357,0.5856,0.5663,3600.0,34.75,3.538,2.629,8.022,1.116,19.491,12.204,3.193,3.622,3.27,33.0,14.0,18.0,65.0,2.0,3.0,1.0,2.0,4.0,19.0,17.0,31.0,45.0,3.0,6.0,25.0,18.0,6.0,4.0,32.0,10.0,5.0,0.895,1.069,1.573,1.0,0.0,1.0,65.118,47.0,46.937,2.0,0.602,0.453,0.453,3.687,3.761,3.503,27.206,3.067,2.181,5.505,0.781,14.152,10.315,2.988,3.04,2.961,30.0,6.0,10.0,46.0,3.0,1.0,0.0,9.0,0.0,12.0,11.0,27.0,33.0,4.0,10.0,31.0,31.0,8.0,7.0,20.0,12.0,4.0,0.577,1.441,1.048,1.0,2.0,0.0,46.164,36.0,36.347,4.0,0.492,0.313,0.313,3.246,3.215,3.165,0,0,3.0,-1.0,0.47099999999999964,19.0,-6.0
COL,2022,COL,2022020680,COL,OTT,HOME,20230114,Team Level,all,0.5947,0.5086,0.5287,3600.0,34.117,3.226,2.239,7.737,1.055,18.124,13.619,3.145,3.28,3.197,33.0,13.0,13.0,59.0,7.0,1.0,1.0,6.0,2.0,8.0,22.0,26.0,39.0,5.0,13.0,26.0,20.0,12.0,8.0,30.0,13.0,3.0,0.902,1.562,0.761,4.0,2.0,1.0,63.438,46.0,47.716,3.0,0.476,0.299,0.299,3.403,3.454,3.426,30.504,2.199,2.24,7.577,1.014,16.284,11.686,2.174,2.159,2.135,29.0,12.0,16.0,57.0,0.0,3.0,0.0,10.0,1.0,10.0,17.0,29.0,41.0,4.0,11.0,36.0,16.0,5.0,3.0,33.0,7.0,1.0,0.92,0.886,0.392,0.0,0.0,0.0,53.175,41.0,39.538,3.0,0.49,0.534,0.534,2.154,2.125,2.108,0,1,4.0,1.0,1.0270000000000001,2.0,-10.0
COL,2022,COL,2022020696,COL,DET,HOME,20230116,Team Level,all,0.5437,0.5351,0.4625,3600.0,25.783,2.557,2.031,5.577,0.858,15.552,10.424,2.413,2.573,2.429,27.0,10.0,24.0,61.0,6.0,2.0,0.0,6.0,0.0,13.0,10.0,21.0,31.0,3.0,6.0,20.0,20.0,10.0,7.0,26.0,9.0,2.0,0.828,1.2,0.529,2.0,3.0,1.0,65.0,37.0,37.855,3.0,0.448,0.383,0.383,2.622,2.642,2.527,31.029,2.146,2.111,7.168,0.961,17.624,12.99,2.073,2.113,2.041,29.0,14.0,10.0,53.0,3.0,3.0,0.0,6.0,2.0,16.0,13.0,26.0,40.0,3.0,6.0,33.0,23.0,5.0,2.0,35.0,6.0,2.0,0.925,0.703,0.518,2.0,1.0,0.0,49.677,43.0,41.969,0.0,0.461,0.441,0.441,2.166,2.142,2.106,0,1,-2.0,0.0,0.41100000000000003,8.0,-13.0
COL,2022,COL,2022020714,COL,CGY,AWAY,20230118,Team Level,all,0.5592,0.4679,0.4886,3600.0,31.117,3.711,1.84,7.278,0.947,16.247,12.977,3.688,3.92,3.895,31.0,12.0,8.0,51.0,4.0,2.0,0.0,3.0,3.0,6.0,25.0,27.0,39.0,2.0,4.0,24.0,12.0,12.0,7.0,34.0,5.0,4.0,0.931,0.523,2.256,1.0,0.0,3.0,58.249,43.0,47.73,3.0,0.388,0.154,0.154,3.944,4.175,4.161,30.712,2.925,2.269,7.234,1.084,18.7,12.789,2.873,2.691,2.643,35.0,10.0,13.0,58.0,1.0,2.0,0.0,12.0,0.0,12.0,18.0,34.0,44.0,3.0,6.0,31.0,19.0,9.0,10.0,32.0,11.0,2.0,1.012,1.386,0.527,1.0,0.0,0.0,52.227,45.0,40.938,2.0,0.482,0.127,0.127,3.281,3.021,2.978,0,1,-4.0,-1.0,0.786,-7.0,-7.0
COL,2022,COL,2022020731,COL,VAN,AWAY,20230120,Team Level,all,0.5362,0.5051,0.4815,3600.0,28.212,2.713,1.991,6.655,0.924,16.11,10.606,2.664,2.813,2.763,29.0,10.0,11.0,50.0,4.0,2.0,1.0,6.0,0.0,16.0,11.0,25.0,35.0,4.0,8.0,27.0,10.0,2.0,1.0,32.0,5.0,2.0,0.552,0.678,1.484,2.0,0.0,2.0,54.989,39.0,41.949,1.0,0.498,0.841,0.841,2.37,2.493,2.449,27.726,2.347,2.131,5.985,1.029,17.767,12.741,2.263,2.246,2.164,29.0,13.0,7.0,49.0,1.0,2.0,0.0,9.0,0.0,10.0,20.0,28.0,41.0,3.0,6.0,30.0,24.0,4.0,8.0,32.0,9.0,1.0,1.114,1.02,0.214,0.0,1.0,0.0,45.581,42.0,39.557,5.0,0.475,0.099,0.099,2.722,2.603,2.516,0,1,0.0,1.0,0.3660000000000001,1.0,-3.0
COL,2022,COL,2022020764,COL,WSH,HOME,20230124,Team Level,all,0.3819,0.4034,0.375,3600.0,22.654,2.006,1.63,5.372,0.76,13.84,9.392,1.961,2.003,1.959,26.0,7.0,15.0,48.0,3.0,3.0,0.0,10.0,1.0,4.0,12.0,23.0,30.0,2.0,4.0,31.0,18.0,10.0,7.0,26.0,5.0,2.0,0.894,0.556,0.556,2.0,1.0,0.0,49.416,33.0,33.906,4.0,0.334,0.615,0.615,1.724,1.724,1.715,38.831,3.247,2.79,8.794,1.41,22.534,16.226,3.143,3.255,3.152,39.0,16.0,16.0,71.0,2.0,5.0,0.0,13.0,2.0,17.0,16.0,37.0,53.0,0.0,0.0,28.0,22.0,2.0,4.0,40.0,14.0,1.0,1.225,1.788,0.234,1.0,1.0,0.0,69.183,55.0,53.529,0.0,0.635,0.571,0.571,3.311,3.319,3.225,0,1,-13.0,2.0,-1.241,-23.0,3.0
